1.114112,25.440218,25.266815,-0.953529
1.122303,25.643570,25.293188,-0.953529
1.130495,25.297607,25.293497,-0.953529
1.138687,25.411167,25.301735,-0.953529
1.146879,25.934076,25.345999,-0.007002
1.155071,25.899742,25.384762,-0.007002
1.163263,25.403246,25.386055,-0.007002
1.171455,25.849564,25.418501,-0.007002
1.179647,25.854845,25.449045,-0.007002
1.187839,25.630365,25.461737,-0.007002
1.196031,25.865410,25.489994,-0.007002
1.204223,25.905024,25.519045,-0.007002
1.212415,25.667337,25.529425,-0.007002
1.220607,25.912947,25.556271,-0.007002
1.228799,25.992174,25.586784,-0.007002
1.236991,25.651493,25.591314,-0.007002
1.245183,25.986893,25.619005,-0.007002
1.253375,26.174400,25.657885,-0.007002
1.261567,26.237783,25.698479,-0.007002
1.269758,25.736004,25.701105,-0.007002
1.277950,26.089890,25.728319,-0.007002
1.286142,26.153275,25.758066,-0.007002
1.294334,25.976328,25.773344,-0.007002
1.302526,25.997458,25.789032,-0.007002
1.310718,26.198168,25.817671,-0.007002
1.318910,26.063482,25.834877,-0.007002
1.327102,26.206091,25.860863,-0.007002
1.335294,26.134787,25.880037,-0.007002
1.343486,26.140068,25.898241,-0.007002
1.351678,26.287960,25.925522,-0.007002
1.359870,26.155912,25.941648,-0.007002
1.368062,26.147991,25.956091,-0.007002
1.376254,26.103096,25.966381,-0.007002
1.384446,26.383034,25.995546,-0.007002
1.392638,26.338139,26.019527,-0.007002
1.400830,26.261551,26.036469,-0.007002
1.409021,26.274757,26.053150,-0.007002
1.417213,26.517723,26.085670,-0.007002
1.425405,26.353985,26.104452,-0.007002
1.433597,26.488672,26.131348,1.366039
1.441789,26.353985,26.146931,1.366039
1.449981,26.451700,26.168266,1.366039
1.458173,26.303806,26.177755,1.366039
1.466365,26.150633,26.175856,1.366039
1.474557,26.187605,26.176678,1.366039
1.482749,26.150633,26.174854,1.366039
1.490941,26.501879,26.197746,1.366039
1.499133,26.383034,26.210716,1.366039
1.507325,26.641848,26.240896,1.366039
1.515517,26.385675,26.251030,1.366039
1.523709,26.441135,26.264338,1.366039
1.531901,26.565260,26.285402,1.366039
1.540093,26.248346,26.282808,1.366039
1.548285,26.390957,26.290379,1.366039
1.556476,26.412086,26.298899,1.366039
1.564668,26.269474,26.296839,1.366039
1.572860,26.536211,26.313595,1.366039
1.581052,26.258911,26.309767,1.366039
1.589244,26.404163,26.316374,1.366039
1.597436,26.314371,26.316235,1.366039
1.605628,26.496595,26.328859,1.366039
1.613820,26.348703,26.330250,1.366039
1.622012,26.147991,26.317492,1.366039
1.630204,26.327574,26.318197,1.366039
1.638396,26.182323,26.308685,1.366039
1.646588,26.459623,26.319250,1.366039
1.654780,26.050276,26.300421,1.366039
1.662972,26.192888,26.292892,1.366039
1.671164,26.221937,26.287926,1.366039
1.679356,26.068762,26.272585,1.366039
1.687548,26.396240,26.281240,1.366039
1.695740,26.261551,26.279861,1.366039
1.703931,26.132145,26.269522,1.366039
1.712123,26.245705,26.267853,1.366039
1.720315,25.947279,26.245413,0.881933
1.728507,26.013304,26.229164,0.881933
1.736699,25.860128,26.203333,0.881933
1.744891,25.757130,26.172100,0.881933
1.753083,25.588110,26.131222,0.881933
1.761275,25.532652,26.089321,0.881933
1.769467,25.485115,26.047028,0.881933
1.777659,25.255352,25.991610,0.881933
1.785851,25.276478,25.941551,0.881933
1.794043,25.149714,25.886122,0.881933
1.802235,25.075768,25.829397,0.881933
1.810427,25.162918,25.782743,0.881933
1.818619,25.020308,25.729372,0.881933
1.826811,25.120665,25.686762,0.881933
1.835003,24.978052,25.637152,0.881933
1.843194,25.276478,25.611906,0.881933
1.851386,25.157637,25.580107,0.881933
1.859578,25.358347,25.564583,0.881933
1.867770,25.268555,25.543861,0.881933
1.875962,25.017666,25.507027,0.881933
1.884154,25.123304,25.480165,0.881933
1.892346,25.067844,25.451303,0.881933
1.900538,25.194609,25.433334,0.881933
1.908730,25.231583,25.419212,0.881933
1.916922,25.213097,25.404785,0.881933
1.925114,25.149714,25.386929,0.881933
1.933306,25.221020,25.375315,0.881933
1.941498,25.115381,25.357119,0.881933
1.949690,25.194609,25.345743,0.881933
1.957882,25.049356,25.324995,0.881933
1.966074,25.136511,25.311802,0.881933
1.974266,25.020308,25.291397,0.881933
1.982458,25.004463,25.271313,0.881933
1.990649,25.189327,25.265574,0.881933
1.998841,25.125946,25.255800,0.881933
2.007033,25.231583,25.254105,-1.287738
2.015225,24.930515,25.231453,-1.287738
2.023417,24.972771,25.213346,-1.287738
2.031610,25.036154,25.200943,-1.287738
2.039802,25.078409,25.192366,-1.287738
2.047994,25.379477,25.205463,-1.287738
2.056186,25.112741,25.198975,-1.287738
2.064378,25.265917,25.203661,-1.287738
2.072570,24.993898,25.188978,-1.287738
2.080762,25.337221,25.199356,-1.287738
2.088954,25.207815,25.199949,-1.287738
2.097146,24.750931,25.168518,-1.287738
2.105338,25.115381,25.164797,-1.287738
2.113530,24.991257,25.152649,-1.287738
2.121722,25.279119,25.161503,-1.287738
2.129914,25.313454,25.172140,-1.287738
2.138106,25.033512,25.162437,-1.287738
2.146298,25.149714,25.161547,-1.287738
2.154490,25.086332,25.156281,-1.287738
2.162683,24.827520,25.133268,-1.287738
2.170875,25.545855,25.162149,-1.287738
2.179067,24.980694,25.149446,-1.287738
2.187259,25.017666,25.140221,-1.287738
2.195451,25.120665,25.138851,-1.287738
2.203643,24.980694,25.127779,-1.287738
2.211835,24.933157,25.114157,-1.287738
2.220027,24.951643,25.102781,-1.287738
2.228219,25.131227,25.104773,-1.287738
2.236411,25.075768,25.102743,-1.287738
2.244603,25.160278,25.106770,-1.287738
2.252795,25.231583,25.115507,-1.287738
2.260987,25.141790,25.117348,-1.287738
2.269179,25.028231,25.111109,-1.287738
2.277371,25.345144,25.127491,-1.287738
2.285563,25.020308,25.119987,-1.287738
2.293756,25.033512,25.113935,-0.888304
2.301948,25.099535,25.112928,-0.888304
2.310140,25.210457,25.119757,-0.888304
2.318332,25.125946,25.120190,-0.888304
2.326524,25.020308,25.113197,-0.888304
2.334716,25.160278,25.116493,-0.888304
2.342908,25.154995,25.119188,-0.888304
2.351100,25.033512,25.113192,-0.888304
2.359292,25.154995,25.116117,-0.888304
2.367484,25.059921,25.112185,-0.888304
2.375676,25.104816,25.111670,-0.888304
2.383868,25.181406,25.116552,-0.888304
2.392060,25.075768,25.113699,-0.888304
2.400252,24.877695,25.097178,-0.888304
2.408444,25.004463,25.090689,-0.888304
2.416636,25.260633,25.102585,-0.888304
2.424829,25.017666,25.096640,-0.888304
2.433021,25.276478,25.109228,-0.888304
2.441213,24.962208,25.098936,-0.888304
2.449405,25.231583,25.108221,-0.888304
2.457597,25.392681,25.128132,-0.888304
2.465789,24.935797,25.114670,-0.888304
2.473981,24.904106,25.099932,-0.888304
2.482173,25.284401,25.112844,-0.888304
2.490365,25.239506,25.121712,-0.888304
2.498557,25.125946,25.122007,-0.888304
2.506749,24.769419,25.097326,-0.888304
2.514941,25.112741,25.098406,-0.888304
